area,date,topTemp,lowTemp,weather,wind,windStrength,weather_level
玉林,2015/11/1,10,0,晴,东南风,小于3级,3
玉林,2015/11/2,13,1,晴,东南风,小于3级,0
玉林,2015/11/3,14,6,多云~阴,西北风,小于3级,0
玉林,2015/11/4,14,6,阴,西北风,小于3级,0
玉林,2015/11/5,10,4,中雨,东南风,小于3级,2
玉林,2015/11/6,8,3,中雨~小雨,西南风,小于3级,1
玉林,2015/11/7,7,0,小雨~多云,西北风,小于3级,4
玉林,2015/11/8,8,1,晴,东南风,小于3级,3
玉林,2015/11/9,12,1,多云,东北风,小于3级,0
玉林,2015/11/10,13,-1,多云,微风,小于3级,0
玉林,2015/11/11,11,2,多云~阴,东南风,小于3级,0
玉林,2015/11/12,9,2,小雨,东南风,小于3级,1
玉林,2015/11/13,11,2,晴~多云,东南风,小于3级,0
玉林,2015/11/14,11,2,多云~阴,西北风,小于3级,3
玉林,2015/11/15,10,1,阴~晴,西南风,小于3级,3
玉林,2015/11/16,11,2,晴~多云,东北风,小于3级,0
玉林,2015/11/17,9,2,小雨,东南风,小于3级,1
玉林,2015/11/18,9,2,多云,东南风,小于3级,0
玉林,2015/11/19,11,0,晴~多云,东南风,小于3级,0
玉林,2015/11/20,11,2,晴~多云,东南风,小于3级,0
玉林,2015/11/21,10,4,小雨,东南风,小于3级,4
玉林,2015/11/22,9,-1,小雨~雨夹雪,西北风,小于3级,4
玉林,2015/11/23,3,-2,小雪~雨夹雪,东北风,小于3级,2
玉林,2015/11/24,-2,-6,小雪,西南风,小于3级,2
玉林,2015/11/25,-2,-11,阴~晴,西北风,小于3级,0
玉林,2015/11/26,2,-9,晴,东南风,小于3级,0
玉林,2015/11/27,7,-4,晴,西北风,小于3级,0
玉林,2015/11/28,8,-4,晴,西北风,小于3级,3
玉林,2015/11/29,8,-2,晴,东南风,小于3级,3
玉林,2015/11/30,10,0,晴~多云,东南风,小于3级,0
玉林,2015/12/1,6,-8,多云,西北风,小于3级,0
玉林,2015/12/2,0,-12,晴,西北风,小于3级,0
玉林,2015/12/3,-1,-12,晴,西北风,小于3级,0
玉林,2015/12/4,1,-11,晴~多云,东南风,小于3级,0
玉林,2015/12/5,3,-6,阴~多云,东南风,小于3级,3
玉林,2015/12/6,5,-8,小雨~小雪,东北风,小于3级,4
玉林,2015/12/7,7,-5,晴~多云,东南风,小于3级,0
玉林,2015/12/8,6,-3,阴~小雪,东南风,小于3级,2
玉林,2015/12/9,6,-4,多云~晴,东南风,小于3级,0
玉林,2015/12/10,4,-3,晴~阴,东南风,小于3级,0
玉林,2015/12/11,3,-4,阴~小雪,东南风,小于3级,2
玉林,2015/12/12,2,-2,小雨~小雪,西北风,小于3级,4
玉林,2015/12/13,0,-7,小雪~晴,西北风,小于3级,5
玉林,2015/12/14,-1,-12,晴,西北风,小于3级,0
玉林,2015/12/15,-3,-15,晴,西北风,小于3级,0
玉林,2015/12/16,-4,-16,晴,东北风,小于3级,0
玉林,2015/12/17,-1,-15,晴~多云,西北风,小于3级,0
玉林,2015/12/18,0,-11,多云~阴,东北风,小于3级,0
玉林,2015/12/19,0,-7,阴~多云,东南风,小于3级,3
玉林,2015/12/20,2,-8,晴~多云,东南风,小于3级,3
玉林,2015/12/21,3,-9,多云~阴,西北风,小于3级,0
玉林,2015/12/22,2,-12,晴,西南风,小于3级,0
玉林,2015/12/23,1,-11,多云~晴,西北风,小于3级,0
玉林,2015/12/24,1,-11,晴,西南风,小于3级,0
玉林,2015/12/25,3,-9,晴,西南风,小于3级,0
玉林,2015/12/26,4,-10,晴~阴,西北风,小于3级,3
玉林,2015/12/27,3,-10,多云~晴,西北风,小于3级,3
玉林,2015/12/28,3,-10,晴,西南风,小于3级,0
玉林,2015/12/29,3,-12,晴,西北风,小于3级,0
玉林,2015/12/30,3,-9,晴,东南风,小于3级,0
玉林,2015/12/31,5,-7,晴,微风,小于3级,0
玉林,2016/1/1,7,-6,晴,东南风,小于3级,-3
玉林,2016/1/2,6,-7,晴~多云,西北风,小于3级,3
玉林,2016/1/3,6,-7,多云~阴,西北风,小于3级,3
玉林,2016/1/4,3,-11,阴~多云,西北风,小于3级,0
玉林,2016/1/5,-5,-13,多云,西北风,小于3级,0
玉林,2016/1/6,-5,-17,晴~阴,西北风,小于3级,0
玉林,2016/1/7,-4,-17,晴,西北风,小于3级,0
玉林,2016/1/8,-4,-16,晴,东南风,小于3级,0
玉林,2016/1/9,0,-12,多云~晴,东南风,小于3级,3
玉林,2016/1/10,-2,-16,晴~阴,西北风,小于3级,3
玉林,2016/1/11,-7,-18,阴,东北风,小于3级,0
玉林,2016/1/12,-6,-18,晴,西北风,小于3级,0
玉林,2016/1/13,-5,-19,晴,西北风,小于3级,0
玉林,2016/1/14,-3,-15,晴,西南风,小于3级,0
玉林,2016/1/15,0,-12,多云,西北风,小于3级,0
玉林,2016/1/16,0,-14,多云,西北风,小于3级,3
玉林,2016/1/17,-5,-19,多云~晴,西北风,小于3级,3
玉林,2016/1/18,-8,-22,晴,西南风,小于3级,0
玉林,2016/1/19,-6,-19,阴,东北风,小于3级,0
玉林,2016/1/20,-3,-13,阴~多云,东北风,小于3级,0
玉林,2016/1/21,-4,-19,阴~小雪,东北风,小于3级,2
玉林,2016/1/22,-13,-23,多云,西北风,小于3级,0
玉林,2016/1/23,-12,-26,多云~晴,西北风,小于3级,3
玉林,2016/1/24,-11,-25,晴,西北风,小于3级,3
玉林,2016/1/25,-6,-20,晴,西北风,小于3级,0
玉林,2016/1/26,-5,-18,晴,东南风,小于3级,0
玉林,2016/1/27,-1,-12,晴~阴,东南风,小于3级,0
玉林,2016/1/28,0,-12,晴,东北风,小于3级,0
玉林,2016/1/29,0,-13,阴~小雪,东南风,小于3级,2
玉林,2016/1/30,-3,-17,小雪~晴,西北风,小于3级,5
玉林,2016/1/31,-8,-18,晴,西北风,小于3级,3
玉林,2016/2/1,-4,-16,多云~晴,西南风,小于3级,0
玉林,2016/2/2,0,-15,晴~多云,东南风,小于3级,0
玉林,2016/2/3,0,-13,多云~阴,西北风,小于3级,0
玉林,2016/2/4,0,-14,多云~晴,西北风,小于3级,0
玉林,2016/2/5,-3,-15,多云~晴,西北风,小于3级,0
玉林,2016/2/6,0,-14,晴,西北风,小于3级,3
玉林,2016/2/7,3,-8,晴,西南风,小于3级,3
玉林,2016/2/8,7,-6,晴,西北风,小于3级,-3
玉林,2016/2/9,10,-5,晴~多云,东南风,小于3级,-3
玉林,2016/2/10,10,1,阴~小雨,东南风,小于3级,-2
玉林,2016/2/11,10,0,小雨,东南风,小于3级,-2
玉林,2016/2/12,2,-10,小雪,西北风,小于3级,-1
玉林,2016/2/13,-6,-16,阴~晴,西北风,小于3级,3
玉林,2016/2/14,-6,-20,晴,西北风,小于3级,3
玉林,2016/2/15,-1,-18,晴,西北风,小于3级,0
玉林,2016/2/16,1,-12,晴,西北风,小于3级,0
玉林,2016/2/17,3,-12,多云~晴,西北风,小于3级,0
玉林,2016/2/18,3,-9,阴~多云,西北风,小于3级,0
玉林,2016/2/19,0,-16,多云~晴,西北风,小于3级,0
玉林,2016/2/20,0,-14,晴,东南风,小于3级,3
玉林,2016/2/21,3,-7,阴,东南风,小于3级,3
玉林,2016/2/22,1,-14,多云~晴,东北风,小于3级,0
玉林,2016/2/23,-1,-12,多云,东北风,小于3级,0
玉林,2016/2/24,1,-10,晴,西北风,小于3级,0
玉林,2016/2/25,5,-9,多云~晴,东北风,小于3级,0
玉林,2016/2/26,6,-9,晴,西北风,小于3级,0
玉林,2016/2/27,8,-7,阴~多云,西北风,小于3级,3
玉林,2016/2/28,3,-9,晴,东北风,小于3级,3
玉林,2016/2/29,6,-9,晴~多云,东南风,小于3级,0
玉林,2016/3/1,7,-5,晴~多云,西北风,小于3级,0
玉林,2016/3/2,14,0,晴,西南风,小于3级,0
玉林,2016/3/3,16,0,晴~多云,东南风,小于3级,0
玉林,2016/3/4,6,-7,多云~晴,西北风,小于3级,0
玉林,2016/3/5,6,-5,晴~阴,东南风,小于3级,3
玉林,2016/3/6,8,-4,晴,西北风,小于3级,3
玉林,2016/3/7,8,-5,晴~多云,东北风,小于3级,0
玉林,2016/3/8,5,-7,阴~小雪,东北风,小于3级,2
玉林,2016/3/9,-1,-14,阴~晴,西北风,小于3级,0
玉林,2016/3/10,0,-12,晴,西北风,小于3级,0
玉林,2016/3/11,5,-11,晴~阴,东南风,小于3级,0
玉林,2016/3/12,7,-8,晴,西北风,小于3级,3
玉林,2016/3/13,7,-8,晴,东南风,小于3级,3
玉林,2016/3/14,10,-2,多云~阴,东南风,小于3级,0
玉林,2016/3/15,12,0,晴,东南风,小于3级,0
玉林,2016/3/16,13,2,阴,东南风,小于3级,0
玉林,2016/3/17,17,5,多云~晴,东北风,小于3级,0
玉林,2016/3/18,19,4,晴~多云,东南风,小于3级,0
玉林,2016/3/19,18,6,阴~小雨,东南风,小于3级,4
玉林,2016/3/20,13,3,中雨~阴,东南风,小于3级,5
玉林,2016/3/21,9,3,中雨,东南风,小于3级,2
玉林,2016/3/22,8,1,小雨,东北风,小于3级,1
玉林,2016/3/23,7,-1,多云~阴,东北风,小于3级,0
玉林,2016/3/24,10,-2,小雨~晴,东北风,小于3级,1
玉林,2016/3/25,9,-4,多云~晴,西北风,小于3级,0
玉林,2016/3/26,11,-3,晴,西北风,小于3级,3
玉林,2016/3/27,13,-1,阴,东南风,小于3级,3
玉林,2016/3/28,16,0,多云~晴,东北风,小于3级,0
玉林,2016/3/29,17,1,多云,南风,小于3级,0
玉林,2016/3/30,20,4,晴~阴,东南风,小于3级,0
玉林,2016/3/31,23,5,多云,西北风,小于3级,0
玉林,2016/4/1,20,4,多云~小雨,东北风,小于3级,1
玉林,2016/4/2,14,1,小雨~阵雨,东南风,小于3级,4
玉林,2016/4/3,12,1,晴~多云,东南风,小于3级,3
玉林,2016/4/4,17,4,多云,东南风,小于3级,-3
玉林,2016/4/5,21,6,阴,东南风,小于3级,0
玉林,2016/4/6,21,4,多云~晴,东北风,小于3级,0
玉林,2016/4/7,19,1,多云~晴,东北风,小于3级,0
玉林,2016/4/8,19,3,晴~多云,西南风,小于3级,0
玉林,2016/4/9,22,6,多云~晴,东南风,小于3级,3
玉林,2016/4/10,24,9,多云~阴,东南风,小于3级,3
玉林,2016/4/11,22,8,小雨,西北风,小于3级,1
玉林,2016/4/12,19,4,晴,西南风,小于3级,0
玉林,2016/4/13,21,8,晴,东北风,小于3级,0
玉林,2016/4/14,23,8,晴~多云,东南风,小于3级,0
玉林,2016/4/15,14,4,中雨~多云,西北风,小于3级,2
玉林,2016/4/16,16,1,阴~多云,东北风,小于3级,3
玉林,2016/4/17,14,0,多云~晴,东北风,小于3级,3
玉林,2016/4/18,19,3,多云,东南风,小于3级,0
玉林,2016/4/19,20,8,阴,西北风,小于3级,0
玉林,2016/4/20,23,7,晴~多云,西北风,小于3级,0
玉林,2016/4/21,23,7,晴,东北风,小于3级,0
玉林,2016/4/22,22,9,多云,东风,小于3级,0
玉林,2016/4/23,24,10,多云~晴,东南风,小于3级,3
玉林,2016/4/24,24,10,多云~晴,东南风,小于3级,3
玉林,2016/4/25,23,11,阴~多云,东南风,小于3级,0
玉林,2016/4/26,22,8,阵雨~多云,东南风,小于3级,2
玉林,2016/4/27,22,7,多云~晴,东南风,小于3级,0
玉林,2016/4/28,23,9,晴,东南风,小于3级,0
玉林,2016/4/29,28,13,多云~晴,东北风,小于3级,0
玉林,2016/4/30,27,13,晴~多云,东南风,小于3级,3
玉林,2016/5/1,27,6,多云~阴,西北风,小于3级,3
玉林,2016/5/2,15,3,多云~晴,西北风,小于3级,-3
玉林,2016/5/3,20,5,晴,东南风,小于3级,0
玉林,2016/5/4,29,13,多云~晴,东北风,小于3级,0
玉林,2016/5/5,21,6,晴~多云,东北风,小于3级,0
玉林,2016/5/6,16,7,阴~多云,西北风,小于3级,0
玉林,2016/5/7,21,7,多云,东南风,小于3级,3
玉林,2016/5/8,23,9,多云~阴,东南风,小于3级,3
玉林,2016/5/9,23,12,多云~晴,东南风,小于3级,0
玉林,2016/5/10,28,16,晴~多云,东南风,小于3级,0
玉林,2016/5/11,31,10,多云~小雨,西北风,小于3级,1
玉林,2016/5/12,16,6,晴~多云,东南风,小于3级,0
玉林,2016/5/13,20,8,大雨~小雨,东南风,小于3级,1
玉林,2016/5/14,18,5,阴~晴,西北风,小于3级,3
玉林,2016/5/15,19,7,晴,西南风,小于3级,3
玉林,2016/5/16,24,11,晴,东南风,小于3级,0
玉林,2016/5/17,26,13,多云,东南风,小于3级,0
玉林,2016/5/18,25,12,晴~多云,东南风,小于3级,0
玉林,2016/5/19,24,14,多云~晴,东南风,小于3级,0
玉林,2016/5/20,24,13,晴,东南风,小于3级,0
玉林,2016/5/21,24,13,小雨,西北风,小于3级,4
玉林,2016/5/22,23,9,小雨~中雨,西北风,小于3级,4
玉林,2016/5/23,15,8,阴~小雨,东北风,小于3级,1
玉林,2016/5/24,23,10,多云~阴,东北风,小于3级,0
玉林,2016/5/25,19,9,阴~多云,西南风,小于3级,0
玉林,2016/5/26,22,11,多云~阴,东南风,小于3级,0
玉林,2016/5/27,20,10,多云~晴,东南风,小于3级,0
玉林,2016/5/28,24,13,阴~晴,西南风,小于3级,3
玉林,2016/5/29,27,16,晴~多云,东南风,小于3级,3
玉林,2016/5/30,28,16,晴~阴,东南风,小于3级,0
玉林,2016/5/31,26,16,多云,东南风,小于3级,0
玉林,2016/6/1,26,14,小雨,东南风,小于3级,1
玉林,2016/6/2,23,12,小雨,东南风,小于3级,1
玉林,2016/6/3,24,14,小雨,东南风,小于3级,1
玉林,2016/6/4,24,14,雷阵雨~多云,西北风,小于3级,5
玉林,2016/6/5,22,14,小雨~晴,东南风,小于3级,4
玉林,2016/6/6,25,13,多云~小雨,东北风,小于3级,1
玉林,2016/6/7,24,15,多云~晴,东南风,小于3级,0
玉林,2016/6/8,26,15,晴~小雨,东南风,小于3级,1
玉林,2016/6/9,29,15,多云~晴,东北风,小于3级,-3
玉林,2016/6/10,27,14,雷阵雨~多云,东北风,小于3级,-1
玉林,2016/6/11,21,13,小雨~多云,东南风,小于3级,4
玉林,2016/6/12,27,16,小雨~晴,西南风,小于3级,4
玉林,2016/6/13,29,13,雷阵雨~晴,东南风,小于3级,2
玉林,2016/6/14,23,11,晴~多云,西北风,小于3级,0
玉林,2016/6/15,25,13,多云~晴,东南风,小于3级,0
玉林,2016/6/16,28,15,晴~阴,东南风,小于3级,0
玉林,2016/6/17,31,18,晴,东北风,小于3级,0
玉林,2016/6/18,31,20,多云~小雨,东北风,小于3级,4
玉林,2016/6/19,30,20,小雨~晴,东北风,小于3级,4
玉林,2016/6/20,29,17,小雨~阴,西北风,小于3级,1
玉林,2016/6/21,29,20,多云~晴,东南风,小于3级,0
玉林,2016/6/22,32,17,多云~小雨,东北风,小于3级,1
玉林,2016/6/23,28,14,多云,东北风,小于3级,0
玉林,2016/6/24,27,15,晴,东北风,小于3级,0
玉林,2016/6/25,28,17,晴~多云,东南风,小于3级,3
玉林,2016/6/26,26,16,小雨~晴,西南风,小于3级,4
玉林,2016/6/27,30,16,多云~晴,西北风,小于3级,0
玉林,2016/6/28,30,18,阵雨~晴,东北风,小于3级,2
玉林,2016/6/29,31,19,晴~小雨,东南风,小于3级,1
玉林,2016/6/30,31,18,小雨,东南风,小于3级,1
玉林,2016/7/1,30,18,多云~小雨,东北风,小于3级,1
玉林,2016/7/2,31,19,多云~晴,东南风,小于3级,3
玉林,2016/7/3,31,17,阵雨~多云,东南风,小于3级,5
玉林,2016/7/4,29,17,多云~晴,,小于3级,0
玉林,2016/7/5,28,17,多云~晴,,小于3级,0
玉林,2016/7/6,29,18,多云~阴,,小于3级,0
玉林,2016/7/7,29,18,阴~小雨,,小于3级,1
玉林,2016/7/8,22,18,暴雨~中雨,,小于3级,2
玉林,2016/7/9,25,19,中雨~小雨,,小于3级,4
玉林,2016/7/10,27,20,小雨,,小于3级,4
玉林,2016/7/11,24,17,大雨~多云,,小于3级,2
玉林,2016/7/12,28,18,多云,北风,小于3级,0
玉林,2016/7/13,27,17,阴,东南风,小于3级,0
玉林,2016/7/14,25,16,小雨转晴,东南风,小于3级,1
玉林,2016/7/15,26,15,小雨,东风,小于3级,1
玉林,2016/7/16,27,15,多云转晴,西北风,小于3级,3
玉林,2016/7/17,28,18,晴转阴,北风,小于3级,3
玉林,2016/7/18,24,16,中雨转大雨,东北风,小于3级,2
玉林,2016/7/19,23,16,小雨,东北风,小于3级,1
玉林,2016/7/20,26,17,多云,北风,小于3级,0
玉林,2016/7/21,28,19,阴,南风,小于3级,0
玉林,2016/7/22,28,17,多云,南风,小于3级,0
玉林,2016/7/23,29,20,多云,东南风,小于3级,3
玉林,2016/7/24,25,17,暴雨,西南风,小于3级,5
玉林,2016/7/25,25,18,多云,北风,小于3级,0
玉林,2016/7/26,29,18,多云,东南风,小于3级,0
玉林,2016/7/27,31,19,晴,南风,小于3级,0
玉林,2016/7/28,32,20,多云,南风,小于3级,0
玉林,2016/7/29,32,20,晴,东南风,小于3级,0
玉林,2016/7/30,32,20,晴,东南风,小于3级,3
玉林,2016/7/31,29,19,小雨,南风,小于3级,4
玉林,2016/8/1,29,20,多云,微风,3级,0
玉林,2016/8/2,29,19,阵雨,微风,3级,2
玉林,2016/8/3,28,18,多云,东南风,2级,0
玉林,2016/8/4,29,18,晴,东南风,2级,0
玉林,2016/8/5,28,18,多云,南风,2级,0
玉林,2016/8/6,29,19,多云,东南风,2级,3
玉林,2016/8/7,29,19,晴,东南风,2级,3
玉林,2016/8/8,28,18,多云,东南风,2级,0
玉林,2016/8/9,27,19,多云,东南风,3级,0
玉林,2016/8/10,27,20,小雨,东南风,3级,1
玉林,2016/8/11,30,20,小雨,东南风,3级,1
玉林,2016/8/12,29,19,多云,北风,2级,0
玉林,2016/8/13,28,18,大雨,东北风,2级,5
玉林,2016/8/14,26,20,大雨,东风,2级,5
玉林,2016/8/15,26,19,大雨,东风,2级,2
玉林,2016/8/16,26,20,小雨,东南风,3级,1
玉林,2016/8/17,28,22,小雨,东南风,3级,1
玉林,2016/8/18,26,20,小雨,东风,2级,1
玉林,2016/8/19,28,19,多云,北风,1级,0
玉林,2016/8/20,24,19,中雨,南风,2级,5
玉林,2016/8/21,27,19,多云,东南风,2级,3
玉林,2016/8/22,27,19,多云,东南风,3级,0
玉林,2016/8/23,26,20,中雨,北风,2级,2
玉林,2016/8/24,24,17,小雨,北风,1级,1
玉林,2016/8/25,20,13,多云,东北风,2级,0
玉林,2016/8/26,21,11,晴,东北风,2级,0
玉林,2016/8/27,23,11,晴,南风,3级,3
玉林,2016/8/28,24,14,多云,东风,2级,3
玉林,2016/8/29,22,14,阴,东风,2级,0
玉林,2016/8/30,24,14,多云,东风,1级,0
玉林,2016/8/31,25,12,晴,西北风,2级,0
玉林,2016/9/1,26,12,晴,北风,3级,0
玉林,2016/9/2,28,14,多云,南风,2级,0
玉林,2016/9/3,25,12,多云,西南风,4级,3
玉林,2016/9/4,24,12,晴,西北风,2级,3
玉林,2016/9/5,26,13,多云,北风,2级,0
玉林,2016/9/6,18,10,小雨,东南风,1级,1
玉林,2016/9/7,25,12,晴,西南风,2级,0
玉林,2016/9/8,26,13,晴,东南风,2级,0
玉林,2016/9/9,23,11,阴,西风,3级,0
玉林,2016/9/10,22,10,多云,北风,1级,3
玉林,2016/9/11,22,12,小雨,东南风,2级,4
玉林,2016/9/12,23,11,阴,南风,2级,0
玉林,2016/9/13,22,13,晴,东南风,2级,0
玉林,2016/9/14,24,13,多云,东风,2级,0
玉林,2016/9/15,24,14,晴,东南风,2级,-3
玉林,2016/9/16,24,14,小雨,东风,2级,-2
玉林,2016/9/17,21,14,小雨,东风,2级,4
玉林,2016/9/18,19,10,多云,东风,1级,3
玉林,2016/9/19,20,10,多云,西风,2级,0
玉林,2016/9/20,22,11,多云,东南风,2级,0
玉林,2016/9/21,24,12,晴,东风,2级,0
玉林,2016/9/22,24,13,小雨,南风,3级,1
玉林,2016/9/23,25,13,多云,东南风,2级,0
玉林,2016/9/24,25,13,阴,东南风,2级,3
玉林,2016/9/25,22,12,多云,东风,3级,3
玉林,2016/9/26,23,11,小雨,西北风,3级,1
玉林,2016/9/27,17,8,多云,西北风,1级,0
玉林,2016/9/28,18,6,晴,东风,2级,0
玉林,2016/9/29,21,11,阴,东风,2级,0
玉林,2016/9/30,23,12,晴,东南风,2级,0
玉林,2016/10/1,24,12,多云,东南风,2级,3
玉林,2016/10/2,25,14,晴,东风,2级,3
玉林,2016/10/3,25,12,多云,东南风,2级,-3
玉林,2016/10/4,16,6,阴,西南风,2级,-3
玉林,2016/10/5,18,8,多云,东南风,1级,-3
玉林,2016/10/6,16,8,大雨,东南风,2级,-1
玉林,2016/10/7,15,2,晴,西北风,1级,-3
玉林,2016/10/8,15,6,晴,东南风,1级,3
玉林,2016/10/9,17,6,多云,东南风,3级,3
玉林,2016/10/10,17,6,多云,东南风,2级,0
玉林,2016/10/11,18,7,多云,东南风,2级,0
玉林,2016/10/12,19,7,阴,东南风,2级,0
玉林,2016/10/13,18,8,晴,东南风,2级,0
玉林,2016/10/14,17,8,晴,东南风,2级,0
玉林,2016/10/15,16,7,小雨,东南风,2级,4
玉林,2016/10/16,18,6,多云,西北风,1级,3
玉林,2016/10/17,19,8,晴,东南风,3级,0
玉林,2016/10/18,19,10,晴,东南风,2级,0
玉林,2016/10/19,19,10,阴,东风,2级,0
玉林,2016/10/20,18,12,中雨,东南风,3级,2
玉林,2016/10/21,15,6,小雨,西北风,3级,1
玉林,2016/10/22,9,6,小雨,北风,1级,4
玉林,2016/10/23,13,7,小雨,东风,2级,4
玉林,2016/10/24,13,4,小雨,东南风,2级,1
玉林,2016/10/25,15,4,阴,东南风,2级,0
玉林,2016/10/26,14,7,多云,东南风,2级,0
玉林,2016/10/27,7,-3,大雨,西北风,3级,2
玉林,2016/10/28,4,-2,多云,西北风,2级,0
玉林,2016/10/29,7,0,晴,西风,2级,3
玉林,2016/10/30,9,-4,多云,西北风,3级,3
玉林,2016/10/31,3,-4,晴,东风,2级,0
玉林,2016/11/1,8,-2,晴,西北风,2级,0
玉林,2016/11/2,10,0,晴,西风,2级,0
玉林,2016/11/3,15,2,晴,东南风,2级,0
玉林,2016/11/4,19,3,晴,东南风,2级,0
玉林,2016/11/5,19,4,晴,东风,2级,0
玉林,2016/11/6,10,-1,中雨,西北风,3级,0
玉林,2016/11/7,5,-5,晴,西北风,2级,0
玉林,2016/11/8,7,-2,晴,东南风,2级,0
玉林,2016/11/9,9,-2,多云,东南风,3级,0
玉林,2016/11/10,9,0,晴,西南风,2级,0
玉林,2016/11/11,13,-1,晴,西北风,2级,0
玉林,2016/11/12,2,0,晴,无持续风向,小于3级,0
玉林,2016/11/13,15,-1,晴,西北风,2级,0
玉林,2016/11/14,9,0,晴,东南风,2级,0
玉林,2016/11/15,14,1,晴,东南风,3级,0
玉林,2016/11/16,12,2,晴,东南风,2级,0
玉林,2016/11/17,14,3,多云,东南风,3级,0
玉林,2016/11/18,14,0,晴,东风,2级,0
玉林,2016/11/19,8,-2,阴,南风,2级,0
玉林,2016/11/20,12,-3,晴,东风,2级,0
玉林,2016/11/21,0,-11,多云,北风,3级,0
玉林,2016/11/22,-5,-13,多云,西风,2级,0
玉林,2016/11/23,-2,-12,晴,北风,1级,0
玉林,2016/11/24,1,-12,晴,东南风,2级,0
玉林,2016/11/25,5,-8,阴,西风,3级,0
玉林,2016/11/26,4,-6,晴,西北风,1级,0
玉林,2016/11/27,5,-4,晴,东风,2级,0
玉林,2016/11/28,6,-2,多云,东南风,3级,0
玉林,2016/11/29,4,-2,晴,南风,2级,0
玉林,2016/11/30,5,-7,晴,北风,2级,0
玉林,2016/12/1,5,-5,晴,东风,2级,0
玉林,2016/12/2,7,-3,晴,东南风,2级,0
玉林,2016/12/3,8,-4,晴,东南风,3级,0
玉林,2016/12/4,9,-7,多云,南风,2级,0
玉林,2016/12/5,1,-7,晴,南风,2级,0
玉林,2016/12/6,7,-6,晴,西风,2级,0
玉林,2016/12/7,6,-4,晴,东南风,2级,0
玉林,2016/12/8,4,-7,多云,东风,2级,0
玉林,2016/12/9,4,-4,多云,西北风,2级,0
玉林,2016/12/10,6,-6,晴,东风,2级,0
玉林,2016/12/11,4,-1,阴,东南风,3级,0
玉林,2016/12/12,3,-2,阴,西北风,2级,0
玉林,2016/12/13,4,-7,多云,西北风,2级,0
玉林,2016/12/14,4,-9,晴,西北风,2级,0
玉林,2016/12/15,1,-9,晴,西南风,2级,0
玉林,2016/12/16,6,-6,晴,东风,2级,0
玉林,2016/12/17,6,-7,晴,东风,1级,0
玉林,2016/12/18,6,-6,晴,东风,1级,0
玉林,2016/12/19,7,-4,多云,东南风,2级,0
玉林,2016/12/20,6,-2,小雨,东南风,2级,0
玉林,2016/12/21,2,-9,多云,西北风,2级,0
玉林,2016/12/22,3,-10,晴,东南风,2级,0
玉林,2016/12/23,5,-7,阴,东风,2级,0
玉林,2016/12/24,3,-10,阴,东南风,3级,0
玉林,2016/12/25,-4,-9,雨夹雪,东南风,2级,0
玉林,2016/12/26,-1,-15,多云,西北风,3级,0
玉林,2016/12/27,-1,-13,晴,东南风,3级,0
玉林,2016/12/28,-1,-14,晴,北风,1级,0
玉林,2016/12/29,0,-15,多云,东南风,2级,0
玉林,2016/12/30,3,-9,晴,东南风,2级,0
玉林,2016/12/31,6,-7,晴,东南风,3级,0
安康,2015/1/1,9,4,阴,西风,小于3级,0
安康,2015/1/2,12,1,晴,北风,小于3级,0
安康,2015/1/3,13,3,多云转阴,北风,小于3级,0
安康,2015/1/4,10,6,阴,南风,小于3级,0
安康,2015/1/5,8,4,小雨,东南风,小于3级,0
安康,2015/1/6,12,2,多云转晴,西南风,小于3级,0
安康,2015/1/7,10,3,阴,西南风,小于3级,0
安康,2015/1/8,12,2,多云,东南风,小于3级,0
安康,2015/1/9,12,0,多云转晴,东风,小于3级,0
安康,2015/1/10,11,0,多云,东北风,小于3级,0
安康,2015/1/11,8,4,阴,北风,小于3级,0
安康,2015/1/12,10,2,多云,东南风,小于3级,0
安康,2015/1/13,12,4,多云,东南风,小于3级,0
安康,2015/1/14,10,3,霾转多云,东风,小于3级,0
安康,2015/1/15,11,1,霾,东南风,小于3级,0
安康,2015/1/16,8,1,霾,东风,小于3级,0
安康,2015/1/17,10,0,阴转多云,东北风,小于3级,0
安康,2015/1/18,10,0,晴转阴,南风,小于3级,0
安康,2015/1/19,11,2,晴,西北风,小于3级,0
安康,2015/1/20,12,1,晴,北风,小于3级,0
安康,2015/1/21,13,0,晴转多云,东北风,小于3级,0
安康,2015/1/22,11,1,多云转阴,东风,小于3级,0
安康,2015/1/23,7,4,阴,东南风,小于3级,0
安康,2015/1/24,9,5,阴,南风,小于3级,0
安康,2015/1/25,9,4,阴,北风,小于3级,0
安康,2015/1/26,7,3,小雨,北风,小于3级,0
安康,2015/1/27,2,0,小到中雪,东风,小于3级,0
安康,2015/1/28,2,-1,小到中雪转小雪,东风,小于3级,0
安康,2015/1/29,4,-1,多云转雨夹雪,东南风,小于3级,0
安康,2015/1/30,4,0,雨夹雪,东南风,小于3级,0
安康,2015/1/31,7,0,小雪转多云,东风,小于3级,0
安康,2015/2/1,6,0,多云转阴,南风,小于3级,0
安康,2015/2/2,9,1,晴,东北风,小于3级,0
安康,2015/2/3,10,0,多云,东南风,小于3级,0
安康,2015/2/4,11,0,多云,南风,小于3级,0
安康,2015/2/5,12,0,晴转多云,东南风,小于3级,0
安康,2015/2/6,12,3,阴转多云,东南风,小于3级,0
安康,2015/2/7,12,-1,晴转多云,西风,小于3级,0
安康,2015/2/8,13,2,阴转多云,东风,小于3级,0
