shopid,time,count
1893,2016/9/8,10
1893,2016/9/9,13
1893,2016/9/10,12
1893,2016/9/11,8
1893,2016/9/12,11
1893,2016/9/13,9
1893,2016/9/14,20
1893,2016/9/15,17
1893,2016/9/16,19
1893,2016/9/17,16
1893,2016/9/18,7
1893,2016/9/19,14
1893,2016/9/20,12
1893,2016/9/21,30
1893,2016/9/22,10
1893,2016/9/23,11
1893,2016/9/24,9
1893,2016/9/25,9
1893,2016/9/26,11
1893,2016/9/27,11
1893,2016/9/28,11
1893,2016/9/29,16
1893,2016/9/30,18
1893,2016/10/1,14
1893,2016/10/2,18
1893,2016/10/3,10
1893,2016/10/4,10
1893,2016/10/5,15
1893,2016/10/6,15
1893,2016/10/7,20
1893,2016/10/8,11
1893,2016/10/9,12
1893,2016/10/10,11
1893,2016/10/11,16
1893,2016/10/12,11
1893,2016/10/13,9
1893,2016/10/14,12
1893,2016/10/15,14
1893,2016/10/16,14
1893,2016/10/17,12
1893,2016/10/18,16
1893,2016/10/19,33
1893,2016/10/20,9
1893,2016/10/21,15
1893,2016/10/22,24
1893,2016/10/23,10
1893,2016/10/24,19
1893,2016/10/25,18
1893,2016/10/26,18
1893,2016/10/27,12
1893,2016/10/28,3
1893,2016/10/29,16
1893,2016/10/30,16
1893,2016/10/31,8
1894,2016/6/22,6
1894,2016/6/23,10
1894,2016/6/24,4
1894,2016/6/25,4
1894,2016/6/26,6
1894,2016/6/27,7
1894,2016/6/28,9
1894,2016/6/29,2
1894,2016/6/30,2
1894,2016/7/1,2
1894,2016/7/2,5
1894,2016/7/3,12
1894,2016/7/4,1
1894,2016/7/5,7
1894,2016/7/6,2
1894,2016/7/7,7
1894,2016/7/8,5
1894,2016/7/9,5
1894,2016/7/10,5
1894,2016/7/11,3
1894,2016/7/12,9
1894,2016/7/13,9
1894,2016/7/14,4
1894,2016/7/15,4
1894,2016/7/16,2
1894,2016/7/17,7
1894,2016/7/18,6
1894,2016/7/19,6
1894,2016/7/20,11
1894,2016/7/21,5
1894,2016/7/23,4
1894,2016/7/24,1
1894,2016/7/26,3
1894,2016/7/28,4
1894,2016/7/29,4
1894,2016/7/30,3
1894,2016/7/31,2
1894,2016/8/1,12
1894,2016/8/2,5
1894,2016/8/3,7
1894,2016/8/4,10
1894,2016/8/5,5
1894,2016/8/6,6
1894,2016/8/7,2
1894,2016/8/8,3
1894,2016/8/9,10
1894,2016/8/10,2
1894,2016/8/11,9
1894,2016/8/12,4
1894,2016/8/13,5
1894,2016/8/14,4
1894,2016/8/15,3
1894,2016/8/16,5
1894,2016/8/17,1
1894,2016/8/18,4
1894,2016/8/19,4
1894,2016/8/20,3
1894,2016/8/21,2
1894,2016/8/23,2
1894,2016/8/24,3
1894,2016/8/25,3
1894,2016/8/26,2
1894,2016/8/27,4
1894,2016/8/28,2
1894,2016/8/29,1
1894,2016/8/31,3
1894,2016/9/1,3
1894,2016/9/2,3
1894,2016/9/3,4
1894,2016/9/4,5
1894,2016/9/5,1
1894,2016/9/7,1
1894,2016/9/8,3
1894,2016/9/9,3
1894,2016/9/10,1
1894,2016/9/11,3
1894,2016/9/12,4
1894,2016/9/13,3
1894,2016/9/14,2
1894,2016/9/15,2
1894,2016/9/16,5
1894,2016/9/17,2
1894,2016/9/18,3
1894,2016/9/19,1
1894,2016/9/20,3
1894,2016/9/21,3
1894,2016/9/22,1
1894,2016/9/23,1
1894,2016/9/24,3
1894,2016/9/25,1
1894,2016/9/26,1
1894,2016/9/27,2
1894,2016/9/29,2
1894,2016/9/30,2
1894,2016/10/3,2
1894,2016/10/4,3
1894,2016/10/5,1
1894,2016/10/6,3
1894,2016/10/7,3
1894,2016/10/8,2
1894,2016/10/10,3
1894,2016/10/14,3
1894,2016/10/16,1
1894,2016/10/18,3
1894,2016/10/19,2
1894,2016/10/21,2
1894,2016/10/22,2
1894,2016/10/25,2
1894,2016/10/26,1
1894,2016/10/30,2
1895,2016/6/22,13
1895,2016/6/23,24
1895,2016/6/24,7
1895,2016/6/25,21
1895,2016/6/26,23
1895,2016/6/27,13
1895,2016/6/28,29
1895,2016/6/29,34
1895,2016/6/30,26
1895,2016/7/1,26
1895,2016/7/2,22
1895,2016/7/3,18
1895,2016/7/4,26
1895,2016/7/5,38
1895,2016/7/6,24
1895,2016/7/7,42
1895,2016/7/8,17
1895,2016/7/9,24
1895,2016/7/10,20
1895,2016/7/11,21
1895,2016/7/12,19
1895,2016/7/13,23
1895,2016/7/14,11
1895,2016/7/15,22
1895,2016/7/16,22
1895,2016/7/17,20
1895,2016/7/18,17
1895,2016/7/19,16
1895,2016/7/20,12
1895,2016/7/21,17
1895,2016/7/23,16
1895,2016/7/24,20
1895,2016/7/26,18
1895,2016/7/27,20
1895,2016/7/28,17
1895,2016/7/29,18
1895,2016/7/30,13
1895,2016/7/31,11
1895,2016/8/1,163
1895,2016/8/2,165
1895,2016/8/3,82
1895,2016/8/4,78
1895,2016/8/5,48
1895,2016/8/6,62
1895,2016/8/7,48
1895,2016/8/8,97
1895,2016/8/9,15
1895,2016/8/10,14
1895,2016/8/11,21
1895,2016/8/12,23
1895,2016/8/13,17
1895,2016/8/14,24
1895,2016/8/15,20
1895,2016/8/16,11
1895,2016/8/17,17
1895,2016/8/18,17
1895,2016/8/19,15
1895,2016/8/20,14
1895,2016/8/21,13
1895,2016/8/22,22
1895,2016/8/23,20
1895,2016/8/24,11
1895,2016/8/25,13
1895,2016/8/26,25
1895,2016/8/27,20
1895,2016/8/28,26
1895,2016/8/29,23
1895,2016/8/30,8
1895,2016/8/31,17
1895,2016/9/1,15
1895,2016/9/2,17
1895,2016/9/3,19
1895,2016/9/4,20
1895,2016/9/5,12
1895,2016/9/6,27
1895,2016/9/7,13
1895,2016/9/8,21
1895,2016/9/9,15
1895,2016/9/10,10
1895,2016/9/11,12
1895,2016/9/12,16
1895,2016/9/13,9
1895,2016/9/14,14
1895,2016/9/15,20
1895,2016/9/16,16
1895,2016/9/17,16
1895,2016/9/18,13
1895,2016/9/19,13
1895,2016/9/20,7
1895,2016/9/21,12
1895,2016/9/22,16
1895,2016/9/23,3
1895,2016/9/24,13
1895,2016/9/25,16
1895,2016/9/26,9
1895,2016/9/27,10
1895,2016/9/28,19
1895,2016/9/29,13
1895,2016/9/30,25
1895,2016/10/1,28
1895,2016/10/2,26
1895,2016/10/3,24
1895,2016/10/4,19
1895,2016/10/5,19
1895,2016/10/6,21
1895,2016/10/7,17
1895,2016/10/8,28
1895,2016/10/9,21
1895,2016/10/10,33
1895,2016/10/11,22
1895,2016/10/12,29
1895,2016/10/13,21
1895,2016/10/14,21
1895,2016/10/15,21
1895,2016/10/16,17
1895,2016/10/17,13
1895,2016/10/18,15
1895,2016/10/19,14
1895,2016/10/20,13
1895,2016/10/21,13
1895,2016/10/22,15
1895,2016/10/23,14
1895,2016/10/24,3
1895,2016/10/25,7
1895,2016/10/26,7
1895,2016/10/27,7
1895,2016/10/28,10
1895,2016/10/29,13
1895,2016/10/30,16
1895,2016/10/31,20
1896,2016/6/22,1
1896,2016/6/23,3
1896,2016/6/24,3
1896,2016/6/25,3
1896,2016/6/26,3
1896,2016/6/27,1
1896,2016/6/28,1
1896,2016/6/29,2
1896,2016/6/30,3
1896,2016/7/1,3
1896,2016/7/2,2
1896,2016/7/3,1
1896,2016/7/4,1
1896,2016/7/6,1
1896,2016/7/7,3
1896,2016/7/8,2
1896,2016/7/9,3
1896,2016/7/11,2
1896,2016/7/15,1
1896,2016/7/16,2
1896,2016/7/17,1
1896,2016/7/18,4
1896,2016/7/19,3
1896,2016/7/20,2
1896,2016/7/21,7
1896,2016/7/24,3
1896,2016/7/27,3
1896,2016/7/28,1
1896,2016/7/29,1
1896,2016/7/30,1
1896,2016/8/2,2
1896,2016/8/4,1
1896,2016/8/7,1
1896,2016/8/8,1
1896,2016/8/10,2
1896,2016/8/11,1
1896,2016/8/12,1
1896,2016/8/13,1
1896,2016/8/14,1
1896,2016/8/15,1
1896,2016/8/17,1
1896,2016/8/21,1
1896,2016/8/22,1
1896,2016/8/23,4
1896,2016/8/25,1
1896,2016/8/29,1
1896,2016/8/31,1
1896,2016/9/2,3
1896,2016/9/4,1
1896,2016/9/8,1
1896,2016/9/10,2
1896,2016/9/11,1
1896,2016/9/12,1
1896,2016/9/16,1
1896,2016/9/17,1
1896,2016/9/18,1
1896,2016/9/19,2
1896,2016/9/20,4
1896,2016/9/21,2
1896,2016/9/23,4
1896,2016/9/24,7
1896,2016/9/25,1
1896,2016/9/26,1
1896,2016/9/28,1
1896,2016/9/29,1
1896,2016/9/30,1
1896,2016/10/1,2
1896,2016/10/4,4
1896,2016/10/6,2
1896,2016/10/7,13
1896,2016/10/8,5
1896,2016/10/9,3
1896,2016/10/10,2
1896,2016/10/12,2
1896,2016/10/13,3
1896,2016/10/14,4
1896,2016/10/15,1
1896,2016/10/16,5
1896,2016/10/18,1
1896,2016/10/19,1
1896,2016/10/20,2
1896,2016/10/21,1
1896,2016/10/23,2
1896,2016/10/24,2
1896,2016/10/25,1
1896,2016/10/26,3
1896,2016/10/27,1
1896,2016/10/28,1
1896,2016/10/29,1
1897,2016/6/22,5
1897,2016/6/23,4
1897,2016/6/24,1
1897,2016/6/25,13
1897,2016/6/26,6
1897,2016/6/27,9
1897,2016/6/28,1
1897,2016/6/29,7
1897,2016/6/30,1
1897,2016/7/3,1
1897,2016/7/4,1
1897,2016/7/5,1
1897,2016/7/6,2
1897,2016/7/7,1
1897,2016/7/8,1
1897,2016/7/12,1
1897,2016/7/15,1
1897,2016/7/16,2
1897,2016/7/17,1
1897,2016/7/18,2
1897,2016/7/19,2
1897,2016/7/21,4
1897,2016/7/23,4
1897,2016/7/28,3
1897,2016/7/29,2
1897,2016/7/30,4
1897,2016/7/31,1
1897,2016/8/1,2
1897,2016/8/2,2
1897,2016/8/3,3
1897,2016/8/4,1
1897,2016/8/5,3
1897,2016/8/6,5
1897,2016/8/7,3
1897,2016/8/8,8
1897,2016/8/9,7
1897,2016/8/10,4
1897,2016/8/11,1
1897,2016/8/12,1
1897,2016/8/13,4
1897,2016/8/14,4
1897,2016/8/15,3
1897,2016/8/16,4
1897,2016/8/17,1
1897,2016/8/18,2
1897,2016/8/19,2
1897,2016/8/20,4
1897,2016/8/21,3
1897,2016/8/22,1
1897,2016/8/23,2
1897,2016/8/24,4
1897,2016/8/25,3
1897,2016/8/26,2
1897,2016/8/27,11
1897,2016/8/28,6
1897,2016/8/29,3
1897,2016/8/30,6
1897,2016/8/31,2
1897,2016/9/1,2
1897,2016/9/2,9
1897,2016/9/3,7
1897,2016/9/4,5
1897,2016/9/5,11
1897,2016/9/6,5
1897,2016/9/7,5
1897,2016/9/8,4
1897,2016/9/9,10
1897,2016/9/10,17
1897,2016/9/11,37
1897,2016/9/12,13
1897,2016/9/13,16
1897,2016/9/14,19
1897,2016/9/15,16
1897,2016/9/16,14
1897,2016/9/17,17
1897,2016/9/18,7
1897,2016/9/19,6
1897,2016/9/20,3
1897,2016/9/21,4
1897,2016/9/22,8
1897,2016/9/23,4
1897,2016/9/24,5
1897,2016/9/25,8
1897,2016/9/26,7
1897,2016/9/27,11
1897,2016/9/28,7
1897,2016/9/29,11
1897,2016/9/30,12
1897,2016/10/1,6
1897,2016/10/2,11
1897,2016/10/3,2
1897,2016/10/4,7
1897,2016/10/5,10
1897,2016/10/6,10
1897,2016/10/7,13
1897,2016/10/8,14
1897,2016/10/9,9
1897,2016/10/10,11
1897,2016/10/11,7
1897,2016/10/12,2
1897,2016/10/13,8
1897,2016/10/14,9
1897,2016/10/15,14
1897,2016/10/16,10
1897,2016/10/17,5
1897,2016/10/18,15
1897,2016/10/19,7
1897,2016/10/20,12
1897,2016/10/21,9
1897,2016/10/22,7
1897,2016/10/23,7
1897,2016/10/24,7
1897,2016/10/25,6
1897,2016/10/26,3
1897,2016/10/27,11
1897,2016/10/28,3
1897,2016/10/29,3
1897,2016/10/30,6
1898,2016/6/22,26
1898,2016/6/23,26
1898,2016/6/24,33
1898,2016/6/25,66
1898,2016/6/26,35
1898,2016/6/27,18
1898,2016/6/28,30
1898,2016/6/29,33
1898,2016/6/30,33
1898,2016/7/1,27
1898,2016/7/2,34
1898,2016/7/3,26
1898,2016/7/4,57
1898,2016/7/5,30
1898,2016/7/6,40
1898,2016/7/7,49
1898,2016/7/8,28
1898,2016/7/9,24
1898,2016/7/10,25
1898,2016/7/11,20
1898,2016/7/12,15
1898,2016/7/13,30
1898,2016/7/14,19
1898,2016/7/15,25
1898,2016/7/16,109
1898,2016/7/17,109
1898,2016/7/18,227
1898,2016/7/19,271
1898,2016/7/20,261
1898,2016/7/21,286
1898,2016/7/23,148
1898,2016/7/24,95
1898,2016/7/26,202
1898,2016/7/27,179
1898,2016/7/28,217
1898,2016/7/29,116
1898,2016/7/30,58
1898,2016/7/31,49
1898,2016/8/1,55
1898,2016/8/2,57
1898,2016/8/3,45
1898,2016/8/4,47
1898,2016/8/5,39
1898,2016/8/6,38
1898,2016/8/7,37
1898,2016/8/8,56
1898,2016/8/9,57
1898,2016/8/10,40
1898,2016/8/11,36
1898,2016/8/12,34
1898,2016/8/13,74
1898,2016/8/14,81
1898,2016/8/15,107
1898,2016/8/16,101
1898,2016/8/17,172
1898,2016/8/18,153
1898,2016/8/19,197
1898,2016/8/20,100
1898,2016/8/21,89
1898,2016/8/22,108
1898,2016/8/23,104
1898,2016/8/24,120
1898,2016/8/25,117
1898,2016/8/26,148
1898,2016/8/27,106
1898,2016/8/28,78
1898,2016/8/29,155
1898,2016/8/30,78
1898,2016/8/31,107
1898,2016/9/1,92
1898,2016/9/2,77
1898,2016/9/3,33
1898,2016/9/4,30
1898,2016/9/5,54
1898,2016/9/6,40
1898,2016/9/7,70
1898,2016/9/8,52
1898,2016/9/9,34
1898,2016/9/10,30
1898,2016/9/11,19
1898,2016/9/12,22
1898,2016/9/13,23
1898,2016/9/14,20
1898,2016/9/15,50
1898,2016/9/16,38
1898,2016/9/17,43
1898,2016/9/18,20
1898,2016/9/19,22
1898,2016/9/20,16
1898,2016/9/21,19
1898,2016/9/22,25
1898,2016/9/23,21
1898,2016/9/24,41
1898,2016/9/25,23
1898,2016/9/26,34
1898,2016/9/27,21
1898,2016/9/28,17
1898,2016/9/29,33
1898,2016/9/30,43
1898,2016/10/1,60
1898,2016/10/2,43
1898,2016/10/3,35
1898,2016/10/4,25
1898,2016/10/5,32
1898,2016/10/6,34
1898,2016/10/7,29
1898,2016/10/8,35
1898,2016/10/9,38
1898,2016/10/10,42
1898,2016/10/11,33
1898,2016/10/12,31
1898,2016/10/13,37
1898,2016/10/14,36
1898,2016/10/15,44
1898,2016/10/16,41
1898,2016/10/17,22
1898,2016/10/18,37
1898,2016/10/19,18
1898,2016/10/20,30
1898,2016/10/21,21
1898,2016/10/22,35
1898,2016/10/23,15
1898,2016/10/24,15
1898,2016/10/25,23
1898,2016/10/26,26
1898,2016/10/27,21
1898,2016/10/28,23
1898,2016/10/29,17
1898,2016/10/30,26
1898,2016/10/31,26
1899,2016/6/22,1
1899,2016/6/23,8
1899,2016/6/24,8
1899,2016/6/25,8
1899,2016/6/26,5
1899,2016/6/27,12
1899,2016/6/28,12
1899,2016/6/29,8
1899,2016/6/30,6
1899,2016/7/1,7
1899,2016/7/2,3
1899,2016/7/3,5
1899,2016/7/4,7
1899,2016/7/5,4
1899,2016/7/6,4
1899,2016/7/7,12
1899,2016/7/8,3
1899,2016/7/9,9
1899,2016/7/10,8
1899,2016/7/11,10
1899,2016/7/12,5
1899,2016/7/13,11
1899,2016/7/14,5
1899,2016/7/15,11
1899,2016/7/16,9
1899,2016/7/17,10
1899,2016/7/18,12
1899,2016/7/19,4
1899,2016/7/20,3
1899,2016/7/21,11
1899,2016/7/23,10
1899,2016/7/24,9
1899,2016/7/26,7
1899,2016/7/27,6
1899,2016/7/28,5
1899,2016/7/29,2
1899,2016/7/30,9
1899,2016/7/31,3
1899,2016/8/1,10
1899,2016/8/2,6
1899,2016/8/3,2
1899,2016/8/4,5
1899,2016/8/5,1
1899,2016/8/6,5
1899,2016/8/7,10
1899,2016/8/8,5
1899,2016/8/9,7
1899,2016/8/10,11
1899,2016/8/11,4
1899,2016/8/12,5
1899,2016/8/13,7
1899,2016/8/14,5
1899,2016/8/15,5
1899,2016/8/16,7
1899,2016/8/17,3
1899,2016/8/18,2
1899,2016/8/19,5
1899,2016/8/20,2
1899,2016/8/21,5
1899,2016/8/22,1
1899,2016/8/23,3
1899,2016/8/24,2
1899,2016/8/25,3
1899,2016/8/26,2
1899,2016/8/27,9
1899,2016/8/28,4
1899,2016/8/29,2
1899,2016/8/30,5
1899,2016/8/31,2
1899,2016/9/1,5
1899,2016/9/2,6
1899,2016/9/3,4
1899,2016/9/4,7
1899,2016/9/5,9
1899,2016/9/6,4
1899,2016/9/7,4
1899,2016/9/8,6
1899,2016/9/9,3
1899,2016/9/10,14
1899,2016/9/11,8
1899,2016/9/12,11
1899,2016/9/13,6
1899,2016/9/14,14
1899,2016/9/15,31
1899,2016/9/16,15
1899,2016/9/17,24
1899,2016/9/18,27
1899,2016/9/19,23
1899,2016/9/20,11
1899,2016/9/21,6
1899,2016/9/22,5
1899,2016/9/23,6
1899,2016/9/24,4
1899,2016/9/25,12
1899,2016/9/26,2
1899,2016/9/27,6
1899,2016/9/28,3
1899,2016/9/29,8
1899,2016/9/30,11
1899,2016/10/1,5
1899,2016/10/2,4
1899,2016/10/3,12
1899,2016/10/4,3
1899,2016/10/5,12
1899,2016/10/6,1
1899,2016/10/7,8
1899,2016/10/8,6
1899,2016/10/9,1
1899,2016/10/10,10
1899,2016/10/11,7
1899,2016/10/12,5
1899,2016/10/13,11
1899,2016/10/14,4
1899,2016/10/15,9
1899,2016/10/16,5
1899,2016/10/17,4
1899,2016/10/18,4
1899,2016/10/19,4
1899,2016/10/20,7
1899,2016/10/21,4
1899,2016/10/22,10
1899,2016/10/23,9
1899,2016/10/24,2
1899,2016/10/25,4
1899,2016/10/26,6
1899,2016/10/27,9
1899,2016/10/28,5
1899,2016/10/29,11
1899,2016/10/30,8
1899,2016/10/31,7
1900,2016/6/23,1
1900,2016/6/24,3
1900,2016/7/9,1
1900,2016/7/11,1
1900,2016/7/12,2
1900,2016/7/13,1
1900,2016/7/14,1
1900,2016/7/16,3
1900,2016/7/18,1
1900,2016/7/21,3
1900,2016/7/23,1
1900,2016/7/30,1
1900,2016/8/6,1
1900,2016/8/8,42
1900,2016/8/9,5
1900,2016/8/10,2
1900,2016/8/11,2
1900,2016/8/12,3
1900,2016/8/13,2
1900,2016/8/14,2
1900,2016/8/15,3
1900,2016/8/16,1
1900,2016/8/18,1
1900,2016/8/23,2
1900,2016/8/25,2
1900,2016/8/26,1
1900,2016/8/28,1
1900,2016/9/5,1
1900,2016/9/7,2
1900,2016/9/9,1
1900,2016/9/11,1
1900,2016/9/14,1
1900,2016/9/17,1
1900,2016/9/22,1
1900,2016/9/24,1
1900,2016/9/25,1
1900,2016/9/30,1
1900,2016/10/1,14
1900,2016/10/2,2
1900,2016/10/9,2
1900,2016/10/10,2
1900,2016/10/13,1
1900,2016/10/15,1
1900,2016/10/16,1
1900,2016/10/21,1
1900,2016/10/31,2
1901,2016/7/26,1
1901,2016/7/27,3
1901,2016/7/28,5
1901,2016/7/29,7
1901,2016/7/31,1
1901,2016/8/1,67
1901,2016/8/2,22
1901,2016/8/3,11
1901,2016/8/4,10
1901,2016/8/5,6
1901,2016/8/6,10
1901,2016/8/7,17
1901,2016/8/8,1312
1901,2016/8/9,67
1901,2016/8/10,91
1901,2016/8/11,59
1901,2016/8/12,34
1901,2016/8/13,41
1901,2016/8/14,48
1901,2016/8/15,9
1901,2016/8/16,10
1901,2016/8/17,16
1901,2016/8/18,10
1901,2016/8/19,10
1901,2016/8/20,10
1901,2016/8/21,9
1901,2016/8/22,4
1901,2016/8/23,4
1901,2016/8/24,6
1901,2016/8/25,6
1901,2016/8/26,6
1901,2016/8/27,10
1901,2016/8/28,6
1901,2016/8/29,5
1901,2016/8/30,10
1901,2016/8/31,5
1901,2016/9/1,7
1901,2016/9/2,8
1901,2016/9/3,10
1901,2016/9/4,11
1901,2016/9/5,5
1901,2016/9/6,4
1901,2016/9/7,17
1901,2016/9/8,8
1901,2016/9/9,6
1901,2016/9/10,9
1901,2016/9/11,10
1901,2016/9/12,3
1901,2016/9/13,14
1901,2016/9/14,9
1901,2016/9/15,13
1901,2016/9/16,7
1901,2016/9/17,8
1901,2016/9/18,5
1901,2016/9/19,5
1901,2016/9/20,7
1901,2016/9/21,6
1901,2016/9/22,3
1901,2016/9/23,4
1901,2016/9/24,11
1901,2016/9/25,4
1901,2016/9/26,8
1901,2016/9/27,9
1901,2016/9/28,7
1901,2016/9/29,8
1901,2016/9/30,6
1901,2016/10/1,1
1901,2016/10/2,4
1901,2016/10/3,5
1901,2016/10/4,9
1901,2016/10/5,8
1901,2016/10/6,3
1901,2016/10/7,3
1901,2016/10/8,4
1901,2016/10/9,3
1901,2016/10/10,7
1901,2016/10/11,5
1901,2016/10/12,7
1901,2016/10/13,4
1901,2016/10/15,1
1901,2016/10/16,3
1901,2016/10/17,2
1901,2016/10/18,8
1901,2016/10/19,4
1901,2016/10/20,3
1901,2016/10/21,2
1901,2016/10/22,4
1901,2016/10/23,7
1901,2016/10/24,2
1901,2016/10/25,2
1901,2016/10/26,2
1901,2016/10/27,1
1901,2016/10/28,3
1901,2016/10/29,6
1901,2016/10/30,9
1901,2016/10/31,3
1902,2016/6/22,11
1902,2016/6/23,14
1902,2016/6/24,15
1902,2016/6/25,13
1902,2016/6/26,7
1902,2016/6/27,1
1902,2016/6/28,8
1902,2016/6/29,3
1902,2016/6/30,2
1902,2016/7/1,1
1902,2016/7/2,8
1902,2016/7/3,8
1902,2016/7/4,2
1902,2016/7/5,4
1902,2016/7/6,11
1902,2016/7/7,8
1902,2016/7/8,8
1902,2016/7/9,6
1902,2016/7/10,3
1902,2016/7/11,8
1902,2016/7/12,5
1902,2016/7/13,3
1902,2016/7/14,2
1902,2016/7/15,7
1902,2016/7/16,1
1902,2016/7/17,4
1902,2016/7/18,4
1902,2016/7/19,6
1902,2016/7/20,2
1902,2016/7/21,3
1902,2016/7/23,7
1902,2016/7/24,2
1902,2016/7/26,5
1902,2016/7/27,3
1902,2016/7/28,7
1902,2016/7/29,3
1902,2016/7/30,2
1902,2016/8/1,1
1902,2016/8/2,2
1902,2016/8/3,2
1902,2016/8/5,5
1902,2016/8/6,5
1902,2016/8/7,6
1902,2016/8/8,5
1902,2016/8/9,6
1902,2016/8/10,2
1902,2016/8/11,5
1902,2016/8/12,8
1902,2016/8/13,2
1902,2016/8/14,5
1902,2016/8/15,3
1902,2016/8/16,3
1902,2016/8/17,1
1902,2016/8/18,5
1902,2016/8/19,3
1902,2016/8/20,4
1902,2016/8/21,3
1902,2016/8/22,2
1902,2016/8/23,5
1902,2016/8/24,2
1902,2016/8/25,10
1902,2016/8/26,3
1902,2016/8/27,3
1902,2016/8/28,8
1902,2016/8/29,3
1902,2016/8/30,2
1902,2016/8/31,2
1902,2016/9/1,3
1902,2016/9/2,3
1902,2016/9/3,1
1902,2016/9/5,1
1902,2016/9/6,1
1902,2016/9/7,2
1902,2016/9/8,3
1902,2016/9/9,1
1902,2016/9/11,2
1902,2016/9/12,2
1902,2016/9/13,1
1902,2016/9/14,2
1902,2016/9/16,1
1902,2016/9/17,3
1902,2016/9/18,2
1902,2016/9/19,1
1902,2016/9/20,1
1902,2016/9/21,3
1902,2016/9/22,3
1902,2016/9/23,5
1902,2016/9/24,6
1902,2016/9/25,2
1902,2016/9/26,6
1902,2016/9/27,1
1902,2016/9/28,1
1902,2016/9/29,2
1902,2016/9/30,7
1902,2016/10/1,5
1902,2016/10/2,7
1902,2016/10/3,7
1902,2016/10/4,11
1902,2016/10/5,6
1902,2016/10/6,11
1902,2016/10/7,2
1902,2016/10/8,5
1902,2016/10/9,5
1902,2016/10/10,5
1902,2016/10/11,10
1902,2016/10/12,16
1902,2016/10/13,9
1902,2016/10/14,11
1902,2016/10/15,9
1902,2016/10/16,5
1902,2016/10/17,8
1902,2016/10/18,4
1902,2016/10/19,8
1902,2016/10/20,2
1902,2016/10/21,6
1902,2016/10/22,3
1902,2016/10/23,6
1902,2016/10/24,2
1902,2016/10/25,7
1902,2016/10/27,3
1902,2016/10/28,3
1902,2016/10/29,4
1902,2016/10/30,5
1902,2016/10/31,2
1903,2016/6/22,64
1903,2016/6/23,71
1903,2016/6/24,82
1903,2016/6/25,139
1903,2016/6/26,77
1903,2016/6/27,63
1903,2016/6/28,74
1903,2016/6/29,67
1903,2016/6/30,72
1903,2016/7/1,69
1903,2016/7/2,69
1903,2016/7/3,71
1903,2016/7/4,58
1903,2016/7/5,46
1903,2016/7/6,63
1903,2016/7/7,118
1903,2016/7/8,67
1903,2016/7/9,59
1903,2016/7/10,79
1903,2016/7/11,66
1903,2016/7/12,57
1903,2016/7/13,63
1903,2016/7/14,42
1903,2016/7/15,51
1903,2016/7/16,68
1903,2016/7/17,64
1903,2016/7/18,61
1903,2016/7/19,58
1903,2016/7/20,52
1903,2016/7/21,40
1903,2016/7/23,81
1903,2016/7/24,61
1903,2016/7/26,49
1903,2016/7/27,69
1903,2016/7/28,48
1903,2016/7/29,71
1903,2016/7/30,61
1903,2016/7/31,69
1903,2016/8/1,53
1903,2016/8/2,46
1903,2016/8/3,52
1903,2016/8/4,54
1903,2016/8/5,41
1903,2016/8/6,60
1903,2016/8/7,46
1903,2016/8/8,52
1903,2016/8/9,234
1903,2016/8/10,187
1903,2016/8/11,232
1903,2016/8/12,200
1903,2016/8/13,183
1903,2016/8/14,179
1903,2016/8/15,57
1903,2016/8/16,75
1903,2016/8/17,97
1903,2016/8/18,68
1903,2016/8/19,95
1903,2016/8/20,69
1903,2016/8/21,76
1903,2016/8/22,48
1903,2016/8/23,56
1903,2016/8/24,55
1903,2016/8/25,72
1903,2016/8/26,74
1903,2016/8/27,63
1903,2016/8/28,66
1903,2016/8/29,40
1903,2016/8/30,38
1903,2016/8/31,35
1903,2016/9/1,34
1903,2016/9/2,39
1903,2016/9/3,52
1903,2016/9/4,48
1903,2016/9/5,44
1903,2016/9/6,53
1903,2016/9/7,35
1903,2016/9/8,46
1903,2016/9/9,21
1903,2016/9/10,36
1903,2016/9/11,31
1903,2016/9/12,16
1903,2016/9/13,39
1903,2016/9/14,27
1903,2016/9/15,34
1903,2016/9/16,48
1903,2016/9/17,23
1903,2016/9/18,38
1903,2016/9/19,17
1903,2016/9/20,23
1903,2016/9/21,20
1903,2016/9/22,25
1903,2016/9/23,47
1903,2016/9/24,33
1903,2016/9/25,41
1903,2016/9/26,26
1903,2016/9/27,23
1903,2016/9/28,32
1903,2016/9/29,26
1903,2016/9/30,30
1903,2016/10/1,55
1903,2016/10/2,62
1903,2016/10/3,42
1903,2016/10/4,43
1903,2016/10/5,51
1903,2016/10/6,43
1903,2016/10/7,47
1903,2016/10/8,33
1903,2016/10/9,42
1903,2016/10/10,32
1903,2016/10/11,29
1903,2016/10/12,55
1903,2016/10/13,38
1903,2016/10/14,50
1903,2016/10/15,44
1903,2016/10/16,55
1903,2016/10/17,30
1903,2016/10/18,21
1903,2016/10/19,27
1903,2016/10/20,33
1903,2016/10/21,29
1903,2016/10/22,35
1903,2016/10/23,38
1903,2016/10/24,30
1903,2016/10/25,13
1903,2016/10/26,19
1903,2016/10/27,26
1903,2016/10/28,32
1903,2016/10/29,46
1903,2016/10/30,74
1903,2016/10/31,25
1904,2016/6/22,4
1904,2016/6/23,7
1904,2016/6/24,7
1904,2016/6/25,2
1904,2016/6/26,1
1904,2016/6/27,6
1904,2016/6/28,6
1904,2016/6/29,1
